NDC,Catalog Number,Price
15322143703,233258,96.62
56632053247,233304,50.90
05471067141,233313,44.17
61885012511,233501,34.63
00715143017,233544,6.84
04656065272,233550,50.76
77488445405,234316,39.42
05126323600,234463,17.67
03263217302,234466,51.17
04011478371,234565,48.39
50003002127,234665,7.73
00850416280,235032,16.10
01821626048,235050,7.19
05034035737,235075,36.21
06136686703,235133,14.28
81536032203,235542,194.81
56223032241,235775,23.12
60648023102,236344,17.81
64872447806,236401,35.26
28414056430,236501,49.30
45084012452,236508,166.53
40540467003,236514,34.10
27516062712,236730,93.69
08323077287,236768,55.56
10835047635,236783,34.18
30215770301,236823,86.99
18366272100,237217,12.27
12031030027,237645,69.64
33843074137,237683,6.43
03257263351,237845,22.12
04130315462,238068,27.82
00875653015,238081,69.71
80515131305,238441,143.19
61353087074,238516,30.40
70082081801,238545,35.45
10474860806,238547,3.29
64372772805,238713,43.84
36715030858,238760,23.65
65508732201,238780,2.54
03136850110,240265,180.75
08776644102,240454,35.79
04668848501,241505,1.69
73222803703,241516,11.60
03325758107,241680,15.13
56285038006,242055,39.58
40164553800,242084,45.98
05274632462,242273,22.26
06260431782,242345,25.76
60134272402,242356,41.67
04480437645,242416,80.13
27225046588,242533,18.30
30306028375,242550,4.34
01627837414,242630,45.24
07813658343,242668,82.97
33212687406,242778,22.50
11230335305,243125,30.63
57114030412,243322,32.80
00146538157,243703,34.32
41701115600,243720,34.10
03138286764,244248,20.92
83445045812,244256,22.23
00001434213,244500,40.40
01123624114,244543,49.49
32375054360,244867,31.71
26253415203,245521,4.83
46471017843,245526,117.10
27234068818,245673,10.70
73506248201,245731,2.58
26386632705,245748,71.51
08854866147,246040,170.33
01481222550,246051,90.97
22616082484,246056,27.20
81654071822,246354,73.55
02355416541,246360,28.37
47658322608,246371,19.49
24185058703,246623,144.77
02372208734,246870,12.55
18138444700,247086,52.64
08755530826,247156,72.25
03786030502,247243,46.97
56085812802,247272,15.36
20684131600,247466,161.39
20547373002,247720,16.74
75250047183,247730,27.98
07778023773,248042,38.22
02716352265,248337,70.14
07367228668,248367,184.41
01560381558,248488,86.35
06656036315,248533,15.62
18173062161,248753,17.60
00068714873,248851,154.93
08342313334,250324,8.03
36772065481,251084,29.24
04625240108,251122,7.87
13054051855,251274,80.11
68053823801,251442,16.68
05466603488,251625,49.27
03160243181,251632,99.65
06078274673,252152,60.20
06543543341,252355,38.84
27306877606,252360,15.19
01451541344,253034,17.73
00340211052,253066,140.36
63614640207,253116,156.16
75675035503,253121,49.60
22414087138,253363,56.36
03758362378,253410,8.33
08713041506,253643,37.10
80556050103,253746,34.74
70057834007,253784,143.38
11002174705,253830,54.93
07222527102,254361,9.71
13478456703,254506,1.72
01547821661,254658,11.00
03273544714,255041,35.70
08062031136,255275,183.23
20275030567,255460,41.21
07573330152,255515,10.67
08115563687,256020,40.58
08548347173,256187,94.48
30453038661,256188,8.84
06134566613,256237,25.78
75073358707,256268,48.99
63377076420,256567,28.35
13853080648,256667,30.62
84106068871,256742,155.65
77508014728,256766,153.15
00788211276,256778,99.80
67565061887,256823,17.79
12526053665,257058,7.75
03850434401,257157,176.83
33112685007,257367,15.52
06425251214,257456,74.52
01708636258,257458,73.00
80084681507,257511,19.52
85336068757,257654,36.84
78618031203,257825,39.60
81562140508,257882,102.03
44542058035,258052,14.45
67785033805,258101,48.76
32855068384,258265,20.96
34807080402,258354,6.58
53311770001,258527,13.82
74071118608,258551,150.58
05414780106,258638,44.18
05125653007,258644,26.29
14660710701,258701,21.47
17137028440,258774,49.88
16237054078,258857,47.54
07005477313,260002,29.71
34747015543,260110,52.50
00185628735,260331,48.72
01137340058,260342,16.19
02713382171,260345,25.51
01738310512,260450,38.76
53270065488,260640,42.77
34274305500,260674,17.71
06684431208,261272,8.36
03523444208,261286,44.34
66245727305,261521,45.35
02000248136,261616,14.60
00555725651,261672,36.95
01752158201,261780,4.50
74878087806,262061,131.97
58773028230,262063,23.13
44318860502,262148,91.66
12883081477,262207,192.47
58705000203,262388,2.20
75277346308,262751,167.83
07301575864,262752,29.95
08486583134,263015,24.79
00667481666,263284,20.13
70342457702,263753,182.96
06612574200,263805,17.91
22131087080,264370,6.83
02108600348,264444,26.98
28207814400,264615,13.65
25841148806,264727,138.50
75757225107,264773,167.24
07372041547,264887,35.70
24120004557,265148,19.23
43633042403,265348,168.38
65635046157,265448,88.97
24060052538,265585,17.84
22470442103,265700,44.93
04101046523,266060,135.89
58227232707,266176,169.67
05407387681,266332,6.32
81766073272,266584,3.32
04225081510,266618,39.45
07174280703,266644,38.98
20685081153,266648,27.76
07533487250,266701,30.71
54585588206,266717,167.50
17157781600,266721,30.25
50013058728,266814,24.19
86100783608,267042,185.45
54306045002,267073,12.54
06670780505,267372,58.75
01415680702,267413,43.65
31552080745,267475,110.15
55467088066,267476,41.68
28033074056,267485,25.44
03767210878,267668,24.92
03400423307,267845,84.40
07562542507,268117,34.36
04306600510,268303,1.10
16247036885,268448,27.78
12283801204,268478,41.59
33007678800,268548,76.13
51765838303,268763,51.35
36834060417,268888,1.09
08250076251,270426,36.63
08554436848,270477,112.88
08828677061,270745,16.19
61415005562,270844,28.13
21315003571,271404,10.69
03505830111,271706,21.69
84501012438,272175,163.90
70023760008,272206,3.24
06428061443,272208,58.24
02438052031,272367,63.20
03344082565,272417,58.23
05612463071,272528,40.50
58155248003,272550,34.39
48578213202,272572,25.86
34508054048,272756,16.23
08410143740,273061,83.81
38550765103,273447,89.19
70330205007,273678,12.22
75813747508,274023,8.98
03802832348,274063,151.34
04021278402,274116,45.90
04455506538,274163,16.26
43381821003,274238,1.40
07005064064,274267,45.15
00765615766,274662,82.36
00475300877,274686,38.61
02787778615,274724,58.92
08506841527,274781,138.74
02182655517,274836,24.89
04623624626,274875,39.35
82704766402,275368,11.75
06025331703,275455,33.70
00407441653,275544,171.97
38445083641,275761,30.70
87670057036,275780,5.30
52434546200,275840,109.10
56128351507,275881,43.10
30023004273,276213,8.37
03478372015,276234,14.64
04870118866,276285,19.63
57345015171,276407,156.20
40202620408,276415,36.87
07332122555,276460,2.70
03353720261,276636,30.22
51722036488,276744,19.95
85033331100,276785,68.43
13784001680,277105,23.91
08046825240,277462,36.38
06724816538,277636,21.83
31533022806,277761,82.43
08114422856,277817,42.78
01550164030,278082,40.98
35172588003,278608,31.28
04718852412,280056,13.20
02480036254,280108,56.76
85670045731,280421,85.28
81423004116,280701,139.91
33250005006,281117,9.54
33768023574,281155,175.18
11526000282,281281,157.82
80881331507,281305,9.25
78342516408,281322,47.79
50175202208,281461,148.58
26428043310,281553,170.27
86450024178,281836,128.34
07617227525,282181,42.45
81323018781,282474,13.56
46052035775,282748,64.28
06423447735,282878,10.05
06627438528,283263,91.98
02681857206,283378,85.39
60246338407,283511,114.39
00452707313,283585,16.17
18546220103,283653,13.23
27418036154,283740,80.90
07832431336,283823,61.73
78820222201,283827,32.47
16363012367,283863,3.95
74663373703,284252,29.61
24031004771,284344,25.92
21306054671,284350,44.80
20114070075,284456,13.66
08721060062,284460,30.10
54516043228,284502,25.17
20720040841,284770,6.62
56030588001,284815,11.66
00676201173,285201,43.78
18348132402,285370,5.90
17552157600,285503,24.24
27424466205,285547,15.63
20875074106,285642,11.42
07318153050,285705,31.97
00288537031,285754,75.41
04007831230,286140,43.93
87883633405,286282,113.29
64023644003,286651,107.07
01458015554,286760,26.86
03788083674,286838,24.00
83124054211,287031,5.57
53255645002,287263,23.20
03078264100,287305,18.80
48052036377,287433,18.29
15765531403,287605,31.83
51447036322,287720,27.98
06887841108,288021,89.32
18522847804,288156,70.10
00106063613,288250,38.71
64105066113,288308,60.59
02852833648,288314,15.68
67407043278,288674,66.76
04106147862,288677,93.92
06858532018,288774,90.89
00375812184,300008,7.54
07475632773,300076,50.62
56544067667,300157,76.26
07585655575,300217,32.15
77582068021,300874,136.21
72846144805,300884,34.71
05538630100,301054,5.75
85723606706,301104,19.11
84300034268,301178,11.98
87055013848,301211,88.51
00503365184,301382,83.70
03721852386,301403,86.70
60516040364,301422,36.37
57616005482,301448,18.89
48508042102,301661,111.30
07857322012,302480,22.69
13130048264,302535,91.74
04441522000,302555,28.96
53716715306,302650,42.43
45152143501,303134,4.39
04130758032,303137,27.60
70380400107,303157,39.38
07358587715,303283,48.50
87130017617,303833,30.55
60532051018,304050,102.43
06051365804,304333,8.67
05334176303,304352,8.93
82402050072,304527,22.71
00602715807,304556,68.18
47236411400,304704,10.08
04305033621,304768,10.20
70724032524,305217,37.90
16415088624,305227,144.43
06023807768,305341,15.50
08622424780,305741,24.44
07402363234,305764,3.31
07002712057,305783,15.92
03468070025,305804,31.37
52536011483,305862,96.61
58324015260,305886,44.80
06841016305,306033,43.75
58621023201,306236,31.19
28317044578,306361,48.65
01611068757,306424,3.97
04622673636,306538,2.16
00422846860,306663,7.24
22014028225,306704,152.70
61180003700,306760,50.16
48130863000,307075,7.48
13826810207,307370,5.15
84431011772,307374,9.72
08534635800,307614,27.36
05031152730,307720,34.08
06617334403,307781,7.62
04500242205,307806,10.39
82628056004,308000,6.60
07304287635,308160,44.27
61687312301,308523,26.66
02511048353,308573,6.60
17660000303,308614,46.58
32120084843,308712,84.47
24305034365,308743,6.45
68426010747,310545,29.14
76136024204,310548,42.54
07541160304,310628,17.15
05104482756,310634,42.02
42372236608,310728,48.95
73741064845,311116,37.29
53510074522,311200,28.52
41621071568,311427,50.78
22104733407,311467,30.20
87822801600,311588,62.57
73316023306,312020,38.64
33033006687,312072,55.75
15040042567,312185,8.95
48247867801,312278,21.88
03150704781,312346,68.85
03031506178,312644,47.92
81660082506,312801,38.88
00228763413,313277,136.68
43742706306,313374,73.33
46345120606,313533,184.70
48557024834,313561,77.31
47345214808,313717,9.86
48207071877,314011,138.84
23774016887,314187,29.23
85561054263,314200,6.86
04238606526,314233,136.10
05422471156,314423,32.05
05865020610,314427,200.45
76448071038,314522,1.40
86031020252,314546,48.76
01152748187,314745,20.42
41475028622,314835,7.45
52577046155,314848,60.80
42323050685,315023,28.82
01227085481,315486,6.82
31203082614,315570,13.99
84848063476,315678,34.71
54437063541,315733,25.82
00320483305,315753,12.00
07573554603,316217,100.63
08432063602,316545,14.45
02706653882,316574,14.39
45612048501,316583,44.33
06831565127,317086,50.43
44170038504,317566,33.22
01078654006,317658,78.68
48652528506,317666,105.46
18644000146,317754,108.55
00658631878,317867,1.12
45087073566,318113,33.69
06880768745,318223,68.01
81725073575,318505,39.96
84054048144,318780,15.47
51071611600,318843,19.45
05821751576,318852,24.12
57486815205,318885,46.25
04248531076,320154,44.64
48630023340,320344,7.59
08862080234,320507,68.30
32305024628,320514,34.44
33633500704,320536,39.96
06454077201,320556,34.40
70658577601,320708,22.24
08147711782,320781,73.90
30855067456,320866,11.18
34748062156,321216,25.62
48815204801,321276,30.36
12332048062,321360,41.43
07330616070,321507,18.10
06688763666,322508,47.41
12453000805,322686,43.90
43561483700,323208,21.97
37015154706,323274,6.50
00165840546,323354,71.44
06846067182,323480,29.59
07872325825,323600,36.54
02320332075,323671,14.36
61638035322,323713,16.80
84885021633,323755,17.57
73272081382,323813,44.86
88215018756,324106,49.72
72352361801,324144,22.99
51027012417,324166,176.10
12276742203,324204,23.12
81732011217,324258,124.82
84012084252,324314,88.97
00070310883,324626,43.32
20855082400,324728,16.55
07171646174,325026,36.64
07728443156,325353,27.10
63358041125,325412,22.87
03723082871,325488,31.36
03206081288,325527,92.96
78828034520,325773,85.61
16116003552,326083,47.91
48845058807,326213,44.14
86043452700,326245,85.46
02823268671,326330,132.84
84565251104,326474,193.41
20755651404,326580,39.50
31113318203,326607,33.61
24718084344,326650,35.88
85480546003,326740,1.34
06668336648,326818,2.39
71625027816,327028,24.27
86226032760,327142,25.80
10651000613,327178,27.45
05840788748,327322,45.86
60364402503,327487,40.13
03784031836,327655,45.87
18373016103,327663,39.42
23233756403,327777,55.38
75443058205,328053,67.00
33811225604,328164,17.95
87218007732,328271,79.89
48426035038,328415,59.13
31011727104,328454,8.65
01700763361,330030,9.95
26812757200,330168,36.37
03573201615,330266,44.98
02373336303,330572,4.62
20156825808,330871,44.17
08710111267,331350,27.43
08000372724,331471,3.80
54707011057,331647,19.13
04217867020,331755,65.76
03330671424,332077,80.87
06466040484,332457,7.47
02353643654,332530,153.96
33883007655,332770,48.82
32041341203,333148,62.23
07135724631,333282,41.49
06446241781,333661,31.45
04380522223,333845,30.98
44857062080,334411,37.51
10615351801,334636,16.10
04041328521,334662,28.65
26510752401,334806,97.69
15362016032,335483,12.30
24735024688,335550,162.21
05153055550,335562,48.47
17183066521,335612,42.51
28804274105,336052,41.32
05506080305,336181,8.01
62645008420,336201,46.81
48736081170,336501,35.89
40832238708,336514,82.76
26780051185,336617,46.28
08374082516,336642,78.32
01364426212,336712,24.83
41871440607,336875,45.59
43542246301,337050,7.27
26535610805,337208,24.88
01661351112,337211,42.32
03161525530,337213,22.27
54803100708,337405,60.70
04187654436,337428,44.83
06070878245,337823,88.60
43514547304,338071,58.17
05550110405,338141,201.65
07336620170,338255,40.29
42646041044,340525,83.89
46631061308,341110,13.45
47057087632,341117,21.15
31664768702,341148,36.75
05203826581,341556,42.54
72555112401,341732,14.59
37686081100,341741,32.76
40332427705,341885,20.74
07002111308,342051,1.50
32017052108,342263,183.30
35330111508,342324,5.44
03473383346,343078,64.94
05521068830,343118,102.43
23154083418,343248,63.70
02314570652,343325,29.39
08786205324,343507,47.86
54158032403,343650,42.14
03877031203,343740,72.26
06480637725,343782,4.32
01871051568,344128,51.18
00666135836,344142,97.48
06433726003,344300,22.27
14304006553,344716,80.18
45235887003,344840,65.66
50456766808,345254,41.75
00441078005,345334,82.50
07834066227,345617,10.89
03825830423,346007,51.19
27062054841,346345,62.25
36638055268,346400,18.42
23162714305,346432,6.61
26532175305,346643,47.93
17157087107,346870,73.51
07088055802,346875,2.38
13350046028,346880,96.30
68373046754,347233,19.65
06466017005,347341,136.80
02777346133,347367,47.14
83868027231,348021,38.26
07516102001,348160,15.56
48114374801,348164,41.20
02200646642,348763,42.68
31513078805,350051,36.61
55808735401,350123,6.85
07618661800,350126,197.18
22140033438,350216,33.42
12674063632,350406,84.89
01064070520,350610,149.22
08505741753,351038,4.90
83303558805,351167,4.90
07870674268,351235,62.84
57681084614,351300,3.59
16374018562,351313,35.77
23218032822,351812,14.90
02822538200,351858,194.80
05370204306,352038,8.65
80308038875,352237,56.70
85221007334,352510,43.62
11635384506,352722,17.81
00287686646,352752,1.62
10787543305,352863,80.91
36862012253,352887,47.30
08210164324,353204,9.48
25056850600,353347,44.84
46231842208,353567,22.68
03003606520,353588,130.21
27151627202,353631,183.30
02143060400,353654,190.10
06337556242,353871,41.18
07453614071,354111,39.56
60317863106,354261,5.51
64834044835,354331,63.87
60714016088,354354,15.27
56077734008,354455,36.33
07816062466,354600,44.14
02344462742,354615,19.80
62732180601,354722,2.17
31555073470,354730,42.32
06708557147,355355,47.20
07805512661,355421,25.81
07356612101,355632,49.95
08213278773,355687,34.90
03542780551,355713,46.63
40647072507,355744,22.60
03582075735,355806,48.10
83134012307,355828,72.54
61807000804,355863,47.17
76047275508,356283,32.19
54857045625,356352,30.26
06386054525,356555,29.26
44030078034,356615,87.50
83132145206,356785,11.12
03545672641,356826,6.68
03026038151,357014,52.56
50874782801,357026,83.59
44816364306,357142,90.20
51301053211,357326,1.83
33417004201,357431,24.11
00327503660,357644,35.11
71228280204,357733,82.60
84341078570,357742,31.30
45275062530,357823,42.69
08740685454,357831,85.83
86456018672,358253,3.17
04247362602,358458,73.13
03542721758,358550,146.06
03558385078,358642,26.56
05624324872,358807,66.78
84785076257,358887,90.87
06116380505,360048,164.27
45617016212,360083,70.25
52642006045,360107,25.29
05512017061,360282,10.81
75164057005,360413,41.08
06664366745,360563,24.20
07685004812,360877,156.56
03337064161,361057,26.18
53147412604,361148,79.50
18763680508,361184,36.39
08357554280,361310,43.63
37482412000,361386,25.86
85288088158,361531,12.38
08363150221,361655,95.96
65886044173,361836,2.79
54081547101,362127,69.25
23361241507,362383,73.15
00306025827,362458,1.87
24775054576,362531,19.97
28278370508,362875,19.32
02051363050,363460,64.70
16662080040,363486,64.20
55213666805,363630,101.86
05147310062,363641,36.23
15242018056,363660,15.38
06787323825,363783,59.13
75228246103,363883,13.86
07312470333,364137,93.24
03731670703,364212,42.53
07778521606,364216,25.42
07043358808,364218,118.86
17326054440,364605,32.33
64645242305,364831,16.62
80212531601,364856,18.22
16740162303,365014,143.13
41743030713,365072,36.92
72314682801,365567,45.34
73816803308,365612,87.22
85485520408,365618,37.39
22502884408,366171,20.60
51402783204,366280,41.47
03533355710,366377,20.87
05840004660,366430,38.97
04541650183,366550,24.28
56028016880,366713,4.31
13121074386,367004,34.32
33705008470,367017,2.31
75572068784,367045,86.80
62060006033,367056,30.87
70138208300,367080,33.33
88122030413,367255,96.55
05143834686,367261,63.27
03473870686,367424,49.44
41060034121,367527,3.79
55282038281,367806,26.75
06324542361,368008,23.27
71252031233,368257,2.71
62148062117,368525,55.97
04867014836,368830,28.48
86021104702,370047,90.55
35722037742,370280,9.24
83611014057,370520,180.34
07242155258,370587,18.19
45323523301,370730,83.19
45745010862,371011,26.87
35518030188,371146,168.45
47036044568,371228,19.10
10138006783,371371,49.17
25461061842,371405,2.66
06403161743,371484,8.82
00821418557,371807,23.20
01467145178,371830,31.66
43854568401,371867,70.58
34085087305,371870,15.31
08566448572,372301,70.40
66434346208,372372,38.64
50103023558,372454,55.71
65733075417,372664,22.18
16267047270,372672,29.51
46420031101,372687,105.18
01243561708,372706,3.93
34803058835,373087,49.16
47731874206,373154,31.59
00013182084,373267,84.84
85410041121,373312,6.59
64403713105,373425,90.71
37118085131,374471,62.24
07505081328,374706,27.89
08431425444,374855,91.97
82174027203,375054,107.41
04330688163,375114,117.69
42067823407,375161,57.58
00828841008,375164,29.50
14474445505,375172,28.44
55671070167,375182,162.17
21820071660,375253,38.95
05502374232,375570,23.91
01357571172,375654,153.17
53244005777,375872,104.10
06786261680,376444,27.40
03553051408,376563,180.92
01481551711,376805,188.60
21547061365,376851,39.54
71433783200,376854,1.64
00536250828,377417,9.77
01662426772,377653,96.72
07718445302,377801,4.35
14754721807,378028,21.40
71601350305,378273,86.00
37182045003,378418,9.40
02216664757,378472,83.60
56668047717,378485,29.56
57022076306,378510,9.76
35383020476,378547,25.69
02666817743,378645,28.33
24074426006,378701,31.74
36245042036,378842,33.18
07676420030,380022,91.20
40065260601,380112,8.41
06526064606,380255,40.14
10535040462,380315,1.19
34531208208,380383,87.84
04322276878,380458,47.75
67454063611,380556,4.10
27488420401,381025,13.14
04636267573,381154,27.89
02557875520,381288,16.11
00715087267,381312,19.79
02787340067,381746,14.84
13436833702,381855,37.82
01606734145,382007,141.49
52512533205,382064,5.39
02246838713,382163,23.29
74333056445,382213,21.60
00570688542,382558,32.24
07008634060,382577,45.32
07323160150,382763,10.85
43617068528,382876,26.18
42001005427,383005,10.52
74227062705,383144,9.44
05821577108,383212,69.40
10384033788,383424,155.60
03870258441,383780,33.26
03225755027,384126,74.36
02701884227,384143,83.02
04455251808,384226,17.30
48870642306,384254,42.64
24040570804,384562,60.33
53217085212,384635,57.18
04500854706,385272,14.63
07506425761,385440,28.70
35360072381,385571,164.55
82561846005,385676,145.66
33464027887,385758,58.48
84383146706,385783,19.48
66313022430,385885,24.97
05451773044,386027,46.95
60056052855,386077,98.49
23210084305,386116,38.32
11532614107,386378,5.88
12527617104,386570,5.23
03842034647,387143,44.65
71160003365,387512,7.81
08313283508,387572,20.31
14176015714,387613,3.97
00708203545,387772,49.92
76631151504,387826,38.29
85231860308,387832,33.76
03408055007,388071,13.43
81843008516,388334,56.39
00064700886,388404,90.78
34534157505,388550,16.12
03685232388,388647,60.23
08617408615,400000,12.97
04341441134,400041,95.73
13134177306,400160,88.57
01278622425,400256,24.24
05068507208,400313,68.90
02324681121,400635,171.16
42666052760,400736,168.39
78166070313,400824,46.87
52550051670,400826,36.11
18555050648,400844,34.82
05813485745,401351,8.74
81733035536,401456,62.27
07535162777,401482,143.32
37153011863,401646,6.88
04608184758,401770,61.48
52674025528,401868,10.18
00500802856,402214,74.13
77126870704,402373,47.48
77630857405,402447,28.23
48488054543,402535,47.92
32024022040,402564,57.80
06404775414,402652,33.33
08417528221,403467,22.28
06050482256,403514,48.81
54811632604,403555,21.52
86131020008,403652,18.64
22224381303,404011,72.63
04522113081,404078,5.96
85201043231,404181,8.13
07845071720,404240,114.20
63723041178,404301,47.83
30717044563,404700,64.11
30306871207,404787,25.27
45818346404,404840,129.69
85744468003,404870,169.74
54533044410,405312,34.27
06073073231,405416,100.03
00571044501,406068,35.30
52170043522,406222,187.68
58667455502,406315,9.23
70538000386,406705,47.18
08662045253,406761,3.54
55651055546,407082,15.28
14051766205,407264,17.82
41678830501,407417,12.23
01836200326,408433,62.28
04633505715,408760,26.93
77402371008,410132,26.57
03470674023,410740,2.16
73615527700,411051,65.83
88548471201,411274,26.57
78016711106,411433,58.81
56832045763,411781,165.18
08776320088,411856,186.41
13354003426,412016,11.30
05104064885,412125,40.60
02486270456,412133,5.45
72211021774,412340,39.26
06553716027,412422,49.38
14721373306,412627,118.87
63740654202,412644,164.74
20006278802,413045,53.20
16731050471,413271,19.66
15688078665,413677,49.50
70737026244,413715,3.68
03735302325,414015,97.10
05612176518,414254,118.21
60056641208,414272,2.15
00577572771,414543,17.50
00224105161,414728,41.47
88402167408,414777,4.64
14347003455,415083,11.22
02735482701,415215,2.66
50764250301,415311,9.16
56438041565,415342,41.39
05862883551,415652,24.70
36440031678,415844,67.63
36647055581,416008,6.85
04606031203,416200,11.35
00144858214,416387,21.72
02412142718,417116,119.40
80860072645,417233,15.45
68875002801,417316,159.67
03158678463,417618,10.16
05526328842,417681,183.68
05008727174,417842,85.40
06382781313,418030,22.00
02282037881,418055,35.35
67328043204,418617,47.44
03035725600,418624,19.36
00265065833,418682,178.80
80751023185,418730,20.74
05248858217,418786,126.56
05512080485,418874,48.76
21688066242,420208,21.20
03165778276,420406,186.22
03083657740,421217,60.60
07741125361,421620,34.79
52537017580,421747,35.80
02604343843,421862,13.15
20513082767,422023,43.38
77381636403,422217,74.28
21167002253,422285,16.45
08775630154,422365,25.00
14170458008,422463,68.80
57450382304,422700,128.76
57871268206,422720,58.85
23450230402,423161,48.84
33085055628,423182,49.54
60406044526,423288,90.70
17700005118,423308,47.78
53585354608,423454,46.26
05458818135,423582,22.38
21537070303,424014,50.52
83017241003,424075,23.15
54006057441,424116,33.15
32781078801,424325,119.11
40716036658,424406,14.44
02207014620,424452,36.32
23672081464,424458,25.52
04811525504,424652,155.50
54604053068,424682,30.84
00278860110,424721,23.81
06765835250,425154,50.04
02126170588,425178,86.72
83188246105,425333,34.76
08458273788,425551,71.33
07648313371,425752,27.27
00016515851,425863,20.92
00408326502,426005,48.55
85078026282,426041,31.90
66317527503,426058,68.72
30210881604,426282,29.76
02835762443,426343,42.12
43175412704,426445,51.46
04563236508,426507,37.70
10717037520,426582,22.20
13463621504,426714,30.15
06767805844,426866,131.73
16635465606,427160,14.78
06375750505,427218,149.12
08242730446,427256,49.46
54175001811,427373,0.94
76324310505,428044,109.40
00071620520,428174,161.25
07027542706,428223,31.92
58703005614,428236,71.98
54263088002,428280,2.20
30682051502,428413,197.83
64533056677,428441,4.34
06203613375,428468,24.96
03667613181,428533,97.97
17643832702,428632,44.48
11262632607,430156,11.76
58731658605,430265,4.26
02174110587,430648,14.47
21540075560,430806,32.94
85840034387,431076,1.23
01653138037,431133,43.30
76757063403,431175,41.48
84204833403,431355,74.18
06787605456,431442,23.95
04257113606,431653,33.68
18572050137,431686,3.67
45226104003,432388,45.76
75458307801,432601,24.66
71373021118,432783,170.32
53401207200,432850,93.18
15223350300,433284,24.42
05528770020,433370,53.60
05304427882,433543,13.52
65606838807,433651,31.95
08850027714,433662,60.75
22706038501,433721,75.51
34077053538,433870,43.73
37547724603,434260,85.53
00343774581,434360,68.78
53062484402,434442,8.89
04247021651,434621,181.87
73504075805,434815,47.31
06626856706,434831,110.96
03270252148,435074,175.55
07012187065,435177,16.72
74400055437,435313,80.66
24127072858,435350,48.23
44084030216,435524,40.80
16682185501,435605,128.79
44054073848,435828,28.68
55772884601,436386,185.65
07101451261,436524,75.80
31214312202,436544,19.83
08451087134,436552,28.68
14311302600,436556,6.48
02624066211,436808,157.90
04266145324,437004,20.91
04382831610,437433,23.33
56850386707,437506,95.90
00056561245,437543,63.40
60241533803,437564,27.40
57626010605,437727,10.71
25613051215,438010,22.44
04026054535,438022,31.70
84786320107,438082,21.20
05623322165,438134,30.33
01206816628,438561,46.95
04323687802,438827,70.16
83026025057,440102,7.55
11642513208,440142,30.68
15071736502,440527,8.22
24627017575,440654,122.17
11428088287,440744,45.50
63880002472,440755,109.88
05157506060,440821,1.76
04284806604,441303,27.25
82237027725,441348,23.50
08868600888,441514,38.06
40082073060,441652,9.58
10667045830,441662,127.17
47548025100,441671,78.62
18676317504,441832,99.82
02021315073,441833,4.08
02407267182,442033,3.54
44415071312,442064,57.36
00457872475,442105,18.20
15277068507,442186,69.32
00026005508,442612,2.92
18882045270,442720,73.97
52728068100,442871,42.28
35032042866,443313,75.95
00056221503,443454,4.17
00702078465,443536,77.77
73147855804,443656,25.86
53880546501,443713,8.80
07388430424,444234,79.78
46513448305,444252,136.22
14534148804,444548,31.28
72326074768,444825,49.62
02263637466,445121,197.83
34300064004,445316,7.32
00085033205,445380,128.90
07176264181,445624,71.73
07467673016,445702,5.73
56664072771,445731,41.50
27804085722,446112,17.00
63611034775,446305,38.60
85841048005,446360,34.99
06305020224,446377,4.27
02043846788,446557,6.90
01564257638,446588,44.90
20240016043,446682,3.18
28037044448,446740,15.79
83472015078,446848,50.59
06532882815,447037,68.66
05713540315,447063,7.63
06865682304,447235,16.88
05388068386,447362,116.58
27637486301,447518,14.26
54174003602,447585,28.93
75853027752,447618,10.32
00121857163,448226,96.31
31287112303,448300,6.40
00270681584,448307,47.30
05837063212,448738,10.86
58458233400,450016,46.41
02840175704,450165,80.08
08476088081,450187,9.88
71265030487,450838,86.50
04452551204,450865,30.17
02014646134,450888,162.60
75486263202,451035,95.64
04105340446,451135,52.32
02337456562,451162,102.73
13434028765,451200,67.33
84425085406,451480,30.56
07446082754,451520,39.63
73328057880,451587,28.30
40314654001,451680,90.65
68522014777,451736,95.50
06085342381,451805,37.60
01075808255,451846,2.69
03174537301,452073,188.19
28408501101,452177,33.80
16780064865,452424,8.46
22844033107,452474,84.47
88111147101,452582,46.76
38238455201,452683,33.85
35083328601,452854,78.79
64663320708,453051,9.10
08601573531,453110,166.21
01384513460,453233,34.74
83014033674,453238,36.26
30712053210,453405,159.89
84088076673,453451,6.11
08442101044,453670,3.77
31225056700,453818,96.54
14806818107,454164,61.78
55648086304,454217,39.31
04431020762,454226,2.33
06056466746,454408,23.39
01602701728,454585,8.45
16177847503,454626,37.21
46721015037,454722,5.36
00478074671,455117,49.70
71020060832,455125,18.37
02826046187,455138,166.16
03516031724,455268,40.92
01735437282,455301,6.44
02780047024,455371,146.37
42020028763,455524,25.97
14882010167,455533,7.63
71737086744,455583,96.75
07318225877,455682,134.66
03861047826,455755,12.45
05744407205,455761,37.30
04071564875,456051,98.37
31844042425,456257,6.67
55110075045,456646,69.80
41573055664,457137,92.37
70457000343,457176,19.95
26337116804,457480,1.45
02558386504,457563,98.42
22387011503,457828,13.88
06745112762,457845,16.85
01604044644,458038,100.74
33063258308,458173,7.78
42166716605,458750,168.96
63354046355,458802,42.32
03834206438,460256,141.14
12013357202,460318,78.84
56678358105,460501,11.89
37646705305,460632,167.55
70064065470,460724,84.45
08708022220,461265,135.05
08843001504,461284,27.33
06761188626,461310,49.44
00315024682,461431,47.86
